CW,Total Shares,3042301.435,Market Cap,4.33E+07,Percent,7.028576607,Ask,89.87,Cap,3.89E+09,SYM,CW,VTI,69656.17002,VB,179192.1665,VXF,37353.95571,IJH,837543.1178,IWM,644063.6475,VBR,194369.645,MDY,440914.6545,IWN,87059.08535,IWV,6676.310226,IWO,211149.4381,IJK,137799.0431,ITOT,5719.372427,IJJ,136096.584,PRF,4551.018137,VIS,36052.07522,IVOO,14105.15189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWC,Total Shares,8522238.267,Market Cap,1.21E+08,Percent,7.02577381,Ask,13.85,Cap,1.68E+09,SYM,SWC,VTI,0,VB,484476.5343,VXF,80794.22383,IWM,1709675.09,IJR,3510758.123,VBK,371696.7509,IWN,847364.6209,IWV,0,ITOT,0,IJS,1319638.989,VAW,197833.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INGR,Total Shares,5064667.023,Market Cap,7.22E+07,Percent,7.015045666,Ask,131.03,Cap,9.46E+09,SYM,INGR,VTI,191101.2745,VB,337983.6679,VXF,65473.55567,IWD,46340.5327,IWF,133664.0464,IJH,1369838.968,VBR,363580.8593,MDY,737884.4539,IWB,45546.82134,IWR,144814.1647,IWS,48233.22903,IWP,107776.845,IWV,18316.41609,IJK,224467.6792,ITOT,15691.06312,IJJ,228176.7534,VDC,133885.3698,PRF,9364.267725,FXG,777730.2908,MTUM,40982.981,IVOO,23813.7831,,,,,,,,,,,,,,,,,,,,,,,,
REXR,Total Shares,4599857.279,Market Cap,6.57E+07,Percent,7.006449275,Ask,21.02,Cap,1.38E+09,SYM,REXR,VTI,0,VNQ,2494196.004,VXF,53235.01427,IWM,1001332.065,IWN,310180.7802,IWV,0,IWO,169267.3644,ITOT,0,VFH,0,RWR,344338.725,RWO,154519.5052,DES,72787.82112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDR,Total Shares,2.54E+07,Market Cap,3.62E+08,Percent,7.000765027,Ask,15.16,Cap,5.49E+09,SYM,DDR,VTI,825857.5198,VB,1770448.549,VNQ,1.40E+07,VXF,344459.1029,IWD,1001319.261,VBK,1358311.346,IWB,196833.7731,IWR,667546.1741,IWS,833773.0871,IWV,79155.67282,ITOT,67810.02639,PRF,53957.78364,IYR,1447559.367,VFH,0,RWR,1757849.604,RWO,780474.934,IYF,130343.0079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIX,Total Shares,2476852.459,Market Cap,3.54E+07,Percent,6.994814815,Ask,30.5,Cap,1.08E+09,SYM,FIX,VTI,0,VB,132000,VXF,24459.01639,IWM,517573.7705,VBR,78098.36066,IJR,1062819.672,VBK,61377.04918,IWV,0,IWO,233311.4754,ITOT,0,IJT,338885.2459,VIS,28327.86885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNC,Total Shares,1235827.765,Market Cap,1.77E+07,Percent,6.994369748,Ask,67.35,Cap,1.19E+09,SYM,TNC,VTI,0,VB,59777.28285,VXF,11076.46622,VIG,63904.97402,IWM,234387.5278,IJR,511388.2702,VBK,55590.20045,IWN,0,IWV,0,IWO,105657.0156,ITOT,0,IJS,99688.19599,IJT,81529.32442,VIS,12828.5078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRC,Total Shares,3532289.513,Market Cap,5.05E+07,Percent,6.992280702,Ask,33.85,Cap,1.71E+09,SYM,BRC,VTI,0,VB,198227.4742,VXF,33057.60709,IWM,699527.3264,VYM,45022.15657,VBR,211107.8287,IJR,1496307.238,IWN,77045.79025,IWV,0,IWO,227740.0295,ITOT,0,IJS,286499.2614,IJT,219468.2422,VIS,38286.55835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MATX,Total Shares,3004849.94,Market Cap,4.30E+07,Percent,6.991731844,Ask,41.65,Cap,1.79E+09,SYM,MATX,VTI,0,VB,161104.4418,VXF,35822.32893,IWM,568523.4094,VBR,190636.2545,IJR,1264729.892,IWN,172196.8788,IWV,0,IWO,113901.5606,ITOT,0,IJT,395510.2041,VIS,36302.52101,DES,66122.44898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRC,Total Shares,2.80E+07,Market Cap,4.01E+08,Percent,6.98875226,Ask,13.8,Cap,5.53E+09,SYM,SRC,VTI,907246.3768,VB,2042173.913,VNQ,1.68E+07,VXF,405434.7826,IWD,1320000,VBR,1093188.406,VBK,813913.0435,IWB,324347.8261,IWR,916666.6667,IWS,1087681.159,IWV,86956.52174,ITOT,74492.75362,PRF,59275.36232,IYR,1937173.913,VFH,0,IYF,176231.8841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRV,Total Shares,1.98E+07,Market Cap,2.84E+08,Percent,6.986281323,Ask,105.35,Cap,2.99E+10,SYM,TRV,VTI,891314.6654,VOO,863692.4537,SPY,3235899.383,IVV,1275121.025,VTV,716070.2421,IWD,922183.1989,VIG,1756734.694,VYM,564176.5543,IWB,226597.0574,VV,125220.6929,USMV,611770.2895,XLF,1661139.06,DIA,4704584.718,IVE,353678.2155,RSP,184717.608,SPLV,608030.3749,IWV,79734.21927,ITOT,68305.64784,PRF,112586.616,VFH,364594.2098,QUAL,232368.2962,FVD,120056.953,IYF,119753.2036,MGV,49738.96535,,,,,,,,,,,,,,,,,,
JOY,Total Shares,6830279.821,Market Cap,9.79E+07,Percent,6.979847993,Ask,28,Cap,2.74E+09,SYM,JOY,VTI,223571.4286,VB,431357.1429,VXF,79928.57143,IJH,1757678.571,IWM,1409464.286,VBR,453714.2857,MDY,962321.4286,IWN,721857.1429,IWV,21428.57143,ITOT,18357.14286,IJJ,533892.8571,PRF,102250,VIS,84857.14286,IVOO,29601.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FN,Total Shares,2299835.1,Market Cap,3.30E+07,Percent,6.973428571,Ask,42.45,Cap,1.40E+09,SYM,FN,VTI,0,VXF,17573.61602,IWM,495830.3887,IJR,1145441.696,VGT,45889.28151,IWV,0,IWO,237479.3875,ITOT,0,IJT,357620.7303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OFG,Total Shares,3046635.945,Market Cap,4.37E+07,Percent,6.969869484,Ask,10.85,Cap,4.74E+08,SYM,OFG,VTI,0,VB,123686.6359,VXF,34377.88018,IWM,484976.9585,VBR,146359.447,IJR,1120368.664,IWN,300460.8295,IWV,0,ITOT,0,IJS,481290.3226,VFH,30783.41014,KRE,324331.7972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LNN,Total Shares,738615.2656,Market Cap,1.06E+07,Percent,6.961853027,Ask,77.56,Cap,8.23E+08,SYM,LNN,VTI,0,VB,34605.46674,VXF,9618.359979,VIG,55492.52192,IWM,135688.4992,IJR,287338.8345,VBK,30170.19082,IWN,8406.395049,IWV,0,IWO,53519.8556,ITOT,0,IJS,115420.3198,VIS,8354.822073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASGN,Total Shares,3715309.911,Market Cap,5.34E+07,Percent,6.955775401,Ask,35.01,Cap,1.87E+09,SYM,ASGN,VTI,0,VB,229991.431,VXF,42616.39532,IWM,751499.5716,IJR,1620337.047,VBK,173778.9203,IWV,0,IWO,355698.3719,ITOT,0,IJT,498200.5141,VIS,43187.66067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHT,Total Shares,6137377.049,Market Cap,8.83E+07,Percent,6.951113092,Ask,6.1,Cap,5.39E+08,SYM,AHT,VTI,0,VB,220000,VNQ,3539016.393,VXF,61147.54098,IWM,862622.9508,VBR,390491.8033,IWN,534426.2295,IWV,0,ITOT,0,VFH,0,RWR,377540.9836,RWO,152131.1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XEL,Total Shares,3.31E+07,Market Cap,4.77E+08,Percent,6.943200957,Ask,43.86,Cap,2.09E+10,SYM,XEL,VTI,1284541.724,VOO,1267783.858,SPY,4749863.201,IVV,1981805.746,VTV,1042407.661,IWD,1384404.925,VYM,799179.2066,DVY,2674418.605,IWB,340173.2786,VV,176926.5846,USMV,2791951.664,IWR,1009461.924,IVE,542749.658,RSP,465868.6731,IWS,1188782.49,XLU,5646283.63,SPLV,1575011.4,HDV,690424.0766,IWV,123119.015,ITOT,105471.9562,PRF,111901.5048,VPU,1366165.071,FVD,294026.4478,DLN,81007.75194,MTUM,220383.0369,FDL,243684.4505,FXU,855996.352,MGV,71682.62654,,,,,,,,,,
IVC,Total Shares,2253600,Market Cap,3.25E+07,Percent,6.940774277,Ask,10,Cap,3.25E+08,SYM,IVC,VTI,0,VB,134200,VXF,0,IWM,263100,VBR,158800,IJR,1013000,IWN,260800,IWV,0,VHT,50700,ITOT,0,IJS,373000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABG,Total Shares,1531590.457,Market Cap,2.21E+07,Percent,6.94045045,Ask,50.3,Cap,1.11E+09,SYM,ABG,VTI,0,VB,80039.76143,VXF,14831.01392,IWM,313836.9781,VBR,94711.72962,IJR,644453.2803,IWV,0,IWO,141471.173,ITOT,0,PRF,8131.212724,IJS,133479.1252,IJT,89900.59642,VCR,10735.58648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBGL,Total Shares,1.60E+07,Market Cap,2.31E+08,Percent,6.93945098,Ask,11.05,Cap,2.55E+09,SYM,SBGL,GDX,1.60E+07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USPH,Total Shares,867775.8007,Market Cap,1.25E+07,Percent,6.937268848,Ask,56.2,Cap,7.03E+08,SYM,USPH,VTI,0,VXF,13274.02135,IWM,187259.7865,IJR,432597.8648,IWV,0,IWO,84412.81139,VHT,18042.70463,ITOT,0,IJT,132188.6121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRS,Total Shares,2429577.465,Market Cap,3.51E+07,Percent,6.929184093,Ask,12.07,Cap,4.23E+08,SYM,BRS,VTI,0,VB,111184.7556,VXF,30903.06545,IWM,435956.918,VBR,131565.8658,IJR,1007125.104,IWN,216072.908,IWV,0,ITOT,0,VDE,125932.063,IJS,370836.7854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEM,Total Shares,9113886.463,Market Cap,1.32E+08,Percent,6.910860927,Ask,11.45,Cap,1.51E+09,SYM,SEM,VTI,0,VB,468820.9607,VXF,97729.25764,IWM,1838253.275,VBR,485414.8472,IJR,3715807.86,IWN,854148.4716,IWV,0,IWO,51790.39301,VHT,132838.4279,ITOT,0,PRF,35720.52402,IJS,1433362.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRET,Total Shares,7484705.882,Market Cap,1.08E+08,Percent,6.910710406,Ask,6.8,Cap,7.36E+08,SYM,IRET,VTI,0,VB,394705.8824,VNQ,4081764.706,VXF,109705.8824,IWM,1547647.059,VBR,583823.5294,IWN,767058.8235,IWV,0,ITOT,0,VFH,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATW,Total Shares,4467127.072,Market Cap,6.48E+07,Percent,6.893744005,Ask,7.24,Cap,4.69E+08,SYM,ATW,VTI,0,VB,185359.116,VXF,51519.33702,IWM,726795.5801,VBR,329005.5249,IJR,1679005.525,IWN,450276.2431,IWV,0,ITOT,0,VDE,262430.9392,PRF,112983.4254,IJS,669751.3812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMD,Total Shares,9703022.414,Market Cap,1.41E+08,Percent,6.888314565,Ask,58,Cap,8.17E+09,SYM,RMD,VTI,431724.1379,VO,718344.8276,VUG,365517.2414,VXF,141482.7586,IWF,402620.6897,IJH,2944913.793,MDY,1585000,IWB,102896.5517,VV,53517.24138,USMV,311137.931,IWR,305344.8276,VOT,343913.7931,IWP,328172.4138,IWV,31034.48276,VHT,253500,IJK,1103172.414,ITOT,26586.2069,PRF,7051.724138,QUAL,110793.1034,IYH,85862.06897,IVOO,50436.2069,,,,,,,,,,,,,,,,,,,,,,,,
MTRN,Total Shares,807605.1188,Market Cap,1.17E+07,Percent,6.881318442,Ask,54.7,Cap,6.42E+08,SYM,MTRN,VTI,0,VB,49067.64168,VXF,6819.012797,IWM,144296.1609,VBR,43546.61792,IJR,333345.521,IWN,83436.9287,IWV,0,ITOT,0,IJS,129561.2431,VAW,17531.99269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNV,Total Shares,8354197.892,Market Cap,1.21E+08,Percent,6.879447066,Ask,33.68,Cap,4.09E+09,SYM,SNV,VTI,185866.9834,VB,517992.8741,VXF,99673.39667,IWD,270427.5534,IJH,2234857.482,VBR,565795.7245,MDY,1176514.252,IWB,44299.28741,IWR,225356.2945,IWS,281472.6841,IWV,17814.72684,IJK,444299.2874,ITOT,15261.28266,IJJ,309352.7316,PRF,24287.41093,VFH,128919.2399,KBE,921021.3777,KRE,811282.6603,IYF,40617.5772,IVOO,39085.06532,,,,,,,,,,,,,,,,,,,,,,,,,,
HYH,Total Shares,3203566.821,Market Cap,4.66E+07,Percent,6.878714596,Ask,34.57,Cap,1.61E+09,SYM,HYH,VTI,0,VB,194098.9297,VXF,43158.80822,IJH,837431.2988,IWM,684958.0561,VBR,229678.9124,MDY,458490.0202,IWN,339485.1027,IWV,0,VHT,73329.47642,IJK,134336.1296,ITOT,0,IJJ,157246.1672,PRF,11831.0674,IYH,24009.25658,IVOO,15513.5956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVP,Total Shares,2.93E+07,Market Cap,4.27E+08,Percent,6.862025468,Ask,6.26,Cap,2.67E+09,SYM,AVP,VTI,1000000,VB,1715015.974,VXF,357507.9872,IJH,7399361.022,IWM,5884025.559,VBR,1902555.911,MDY,4051118.211,IWN,2291373.802,IWV,95846.64537,IWO,568370.607,IJK,741853.0351,ITOT,82108.6262,IJJ,1592012.78,VDC,1004632.588,PRF,457348.2428,IVOO,124613.4185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STAG,Total Shares,4891231.178,Market Cap,7.13E+07,Percent,6.859875776,Ask,22.58,Cap,1.61E+09,SYM,STAG,VTI,0,VB,297165.6333,VNQ,2731620.903,VXF,66076.1736,IWM,1048671.391,VBK,248715.6776,IWV,0,IWO,498981.3995,ITOT,0,VFH,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBM,Total Shares,1777252.174,Market Cap,2.59E+07,Percent,6.85852349,Ask,57.5,Cap,1.49E+09,SYM,CBM,VTI,0,VB,93356.52174,VXF,19460.86957,IWM,366052.1739,IJR,775165.2174,VBK,81391.30435,IWV,0,IWO,165008.6957,VHT,35269.56522,ITOT,0,IJT,241547.8261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPAI,Total Shares,1.62E+07,Market Cap,2.37E+08,Percent,6.85559322,Ask,14.96,Cap,3.54E+09,SYM,RPAI,VTI,418449.1979,VB,1166176.471,VNQ,9689037.433,VXF,224398.3957,IWD,608823.5294,VBR,1273796.791,IWB,99732.62032,IWR,507352.9412,IWS,633689.8396,IWV,40106.95187,ITOT,34358.28877,PRF,54679.14439,IYR,1093516.043,VFH,0,DON,276737.9679,IYF,101604.2781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF,Total Shares,6868153.31,Market Cap,1.00E+08,Percent,6.844305556,Ask,14.35,Cap,1.44E+09,SYM,AF,VTI,0,VB,374076.6551,VXF,77979.09408,IWM,1283414.634,VBR,442648.0836,IJR,2823693.38,IWN,681533.101,IWV,0,ITOT,0,IJS,1091707.317,VFH,93101.0453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Total Shares,6609989.023,Market Cap,9.66E+07,Percent,6.842840909,Ask,18.22,Cap,1.76E+09,SYM,KS,VTI,0,VB,368276.6191,VXF,61416.02634,IWM,1299615.807,VYM,83644.34687,IJR,2779912.184,VBK,282546.652,IWN,608342.4808,IWV,0,IWO,32546.65203,ITOT,0,IJS,368496.1581,IJT,567288.6937,VAW,157903.4029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSA,Total Shares,2677076.43,Market Cap,3.91E+07,Percent,6.842260526,Ask,63.13,Cap,2.47E+09,SYM,MUSA,VTI,99160.46254,VB,191319.4994,VXF,35450.65737,IWD,48091.2403,IWF,46237.92175,IJH,779581.8153,VBR,201235.5457,MDY,426817.6778,IWB,23633.77158,IWR,80152.06716,IWS,37541.58086,IWP,48629.8115,IWV,9504.197687,ITOT,8141.929352,IJJ,236797.0854,PRF,32393.47378,VCR,25661.33376,FXD,333597.3388,IVOO,13129.01948,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UVE,Total Shares,2385384.615,Market Cap,3.49E+07,Percent,6.838429874,Ask,19.5,Cap,6.80E+08,SYM,UVE,VTI,0,VXF,38256.41026,IWM,539692.3077,IJR,1142871.795,IWN,66871.79487,IWV,0,IWO,182461.5385,ITOT,0,VFH,34256.41026,IJT,380974.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,Total Shares,3.27E+07,Market Cap,4.79E+08,Percent,6.83565361,Ask,44.27,Cap,2.12E+10,SYM,PEG,VTI,1272645.132,VOO,1256042.467,SPY,4705873.052,IVV,1963451.547,VTV,1084391.236,IWD,1440162.638,VYM,826202.8462,DVY,2967607.861,IWB,337022.8145,VV,192816.806,IWR,1028687.599,IVE,561102.3266,RSP,461554.0998,IWS,1177772.758,XLU,5626609.442,SPLV,1347639.485,IWV,121978.7667,ITOT,104495.1434,PRF,129342.67,QUAL,1658911.227,VPU,1392184.323,SPHD,935509.3743,FVD,285701.3779,DLN,92929.74927,FDL,294239.8916,FXU,1380257.511,MGV,73977.86311,,,,,,,,,,,,
EQC,Total Shares,7616188.769,Market Cap,1.12E+08,Percent,6.817914439,Ask,33.48,Cap,3.74E+09,SYM,EQC,VTI,186977.2999,VB,521087.2162,VNQ,4053046.595,VXF,100268.8172,IWD,272043.0108,VBR,569175.6272,IWB,44563.91876,IWR,226702.509,IWS,259557.945,IWV,17921.14695,ITOT,15352.44922,PRF,24432.49701,IYR,464784.9462,VFH,0,RWR,569952.2103,RWO,249462.3656,IYF,40860.21505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAIC,Total Shares,3006388.166,Market Cap,4.41E+07,Percent,6.815443429,Ask,70.73,Cap,3.12E+09,SYM,SAIC,VTI,88505.58462,VB,151788.4914,VXF,31641.45341,IJH,818605.9664,IWM,595164.7109,VYM,43093.45398,VBR,168386.8231,MDY,448183.232,VGT,68853.38612,IWV,8482.963382,IWO,276671.8507,ITOT,7267.071964,IJJ,249780.8568,PRF,5782.553372,IYW,32461.47321,IVOO,11718.29492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIS,Total Shares,3498803.819,Market Cap,5.14E+07,Percent,6.808483108,Ask,28.8,Cap,1.48E+09,SYM,OIS,VTI,0,VB,232986.1111,VXF,38854.16667,IJH,904687.5,IWM,730833.3333,VBR,248125,MDY,495312.5,IWN,362222.2222,IWV,0,ITOT,0,VDE,171527.7778,IJJ,283125,PRF,14201.38889,IVOO,16928.81944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFS,Total Shares,4333023.873,Market Cap,6.37E+07,Percent,6.806458333,Ask,22.62,Cap,1.44E+09,SYM,PFS,VTI,0,VB,237312.1132,VXF,49469.49602,IWM,814190.9814,VYM,67374.00531,VBR,245711.7595,IJR,1701768.347,IWN,403536.6932,HDV,81962.86472,IWV,0,ITOT,0,IJS,643103.4483,VFH,59062.7763,FDL,29531.38815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMT,Total Shares,5427304.451,Market Cap,7.99E+07,Percent,6.796832766,Ask,29.43,Cap,2.35E+09,SYM,KMT,VTI,212708.121,VB,319198.0972,VXF,63370.71016,IJH,1377166.157,IWM,1072782.875,VYM,103567.788,VBR,350730.5471,MDY,753992.5246,IWN,553856.6089,IWV,20387.35984,ITOT,17465.17159,IJJ,430988.787,PRF,27794.76724,VIS,66055.04587,FDL,34046.89093,IVOO,23193.00034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TISI,Total Shares,1835402.635,Market Cap,2.70E+07,Percent,6.795723873,Ask,34.15,Cap,9.22E+08,SYM,TISI,VTI,0,VB,117891.6545,VXF,21844.80234,IWM,385212.2987,IJR,771244.5095,VBK,82225.47584,IWN,0,IWV,0,IWO,156281.1127,ITOT,0,IJS,196603.2211,IJT,85124.45095,VIS,18975.10981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHP,Total Shares,3381114.84,Market Cap,4.98E+07,Percent,6.792621723,Ask,53.64,Cap,2.67E+09,SYM,RHP,VTI,116703.9523,VB,175130.4996,VNQ,1667337.808,VXF,41722.59508,IWM,588590.604,VBK,148322.1477,IWV,0,IWO,276379.5675,ITOT,9582.401193,PRF,7624.906786,IYR,193400.4474,VFH,0,IYF,17002.23714,QDF,139317.6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WWAV,Total Shares,1.18E+07,Market Cap,1.74E+08,Percent,6.791867835,Ask,54.86,Cap,9.56E+09,SYM,WWAV,VTI,456434.5607,VO,406853.8097,VB,391396.2814,VUG,193219.1032,VXF,156379.876,IWF,425665.3299,IJH,3377324.098,MDY,1820178.637,VBK,315639.8104,IWB,108786.0007,VV,28290.19322,IWR,345880.4229,VOT,190740.0656,IWP,380532.2639,IWV,43747.72147,IJK,1260371.856,ITOT,37477.21473,VDC,319777.6157,PRF,14910.68174,FXG,1506033.54,IVOO,55989.15421,,,,,,,,,,,,,,,,,,,,,,,,
EIX,Total Shares,2.14E+07,Market Cap,3.15E+08,Percent,6.79126072,Ask,74.08,Cap,2.33E+10,SYM,EIX,VTI,845032.3974,VOO,818844.4924,SPY,3067872.57,IVV,1386690.065,VTV,709746.2203,IWD,901619.8704,VIG,1684881.21,VYM,534881.2095,DVY,2322354.212,IWB,221544.2765,VV,125701.9438,IWR,665969.2225,IVE,363255.9395,RSP,275823.4341,IWS,767818.5745,XLU,3762041.037,SPLV,856209.5032,IWV,80993.52052,ITOT,69384.44924,PRF,82815.87473,VPU,912850.9719,FVD,174082.0734,DLN,40388.7689,MTUM,144978.4017,FXU,515010.7991,MGV,47745.68035,,,,,,,,,,,,,,
AWK,Total Shares,1.15E+07,Market Cap,1.70E+08,Percent,6.776690307,Ask,74.8,Cap,1.27E+10,SYM,AWK,VTI,418449.1979,VOO,473061.4973,SPY,1772366.31,IVV,739491.9786,VO,795721.9251,VTV,366737.9679,IWD,527647.0588,IWB,119679.1444,IVW,128489.3048,VV,62245.9893,USMV,430815.508,IWR,372058.8235,VOE,558823.5294,IVE,83021.39037,RSP,273168.4492,IWS,433021.3904,XLU,2075267.38,SPLV,822780.7487,IWV,40106.95187,ITOT,34358.28877,PRF,27339.57219,VPU,503529.4118,GUNR,311804.8128,MTUM,126831.5508,,,,,,,,,,,,,,,,,,
VG,Total Shares,1.36E+07,Market Cap,2.01E+08,Percent,6.771942446,Ask,6.9,Cap,1.39E+09,SYM,VG,VTI,0,VB,583478.2609,VXF,108115.942,IWM,2669130.435,VBR,690434.7826,IWN,1133913.043,IWV,0,IWO,85942.02899,ITOT,0,FDN,5217391.304,VOX,3153623.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTLT,Total Shares,7907411.27,Market Cap,1.17E+08,Percent,6.76985386,Ask,24.4,Cap,2.85E+09,SYM,CTLT,VTI,256557.377,VB,495000,VXF,91721.31148,IJH,2135655.738,IWM,1617418.033,MDY,1169262.295,VBK,383606.5574,IWV,24590.16393,IWO,704795.082,VHT,166229.5082,IJK,486393.4426,ITOT,21065.57377,IJJ,259918.0328,IYH,61229.5082,IVOO,33968.64754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KLDX,Total Shares,8528000,Market Cap,1.26E+08,Percent,6.768612096,Ask,6,Cap,7.56E+08,SYM,KLDX,GDX,8528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WPC,Total Shares,7153154.225,Market Cap,1.06E+08,Percent,6.76329582,Ask,58.81,Cap,6.22E+09,SYM,WPC,VTI,319333.4467,VB,524842.7138,VNQ,4090324.775,VXF,95136.88148,IWD,309743.2409,VBK,421765.006,IWB,76109.50519,IWR,236609.4202,IWS,282094.8818,IWV,30607.03962,ITOT,17480.0204,PRF,13909.19912,IYR,481703.7919,VFH,0,DON,175990.4778,IYF,43938.10576,QDF,33565.72012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGN,Total Shares,6564425.365,Market Cap,9.71E+07,Percent,6.761737572,Ask,53.46,Cap,5.19E+09,SYM,EGN,VTI,234193.7897,VO,222671.156,VB,225925.9259,VXF,90703.32959,VTV,85521.88552,IWD,283950.6173,IJH,1895342.312,VBR,252487.8414,MDY,1008043.397,IWB,55817.4336,VV,14515.52563,IWR,189300.4115,VOE,164609.0535,IWS,236438.4587,IWV,22446.68911,ITOT,19229.33034,VDE,284324.7288,IJJ,559259.2593,PRF,38252.89936,XOP,648559.6708,IVOO,32831.64983,,,,,,,,,,,,,,,,,,,,,,,,
CSL,Total Shares,4360565.762,Market Cap,6.45E+07,Percent,6.761098472,Ask,106.52,Cap,6.87E+09,SYM,CSL,VTI,117536.6128,VB,277168.6068,VXF,56027.03718,IWD,114006.7593,IWF,27403.30454,IJH,1168653.774,VIG,323244.4611,VBR,305613.9692,MDY,639832.8952,IWB,42020.27788,SDY,585523.8453,IWR,118757.0409,IWS,96413.819,IWP,34585.05445,IWV,11265.49005,ITOT,9650.769808,IJJ,348723.2445,PRF,7679.30905,VIS,56778.06985,IVOO,19681.42133,,,,,,,,,,,,,,,,,,,,,,,,,,
AUY,Total Shares,6.38E+07,Market Cap,9.44E+08,Percent,6.760766962,Ask,3.59,Cap,3.39E+09,SYM,AUY,GDX,6.38E+07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNT,Total Shares,3480063.966,Market Cap,5.15E+07,Percent,6.760624638,Ask,18.76,Cap,9.66E+08,SYM,UNT,VTI,0,VB,143070.3625,VXF,39765.45842,IWM,560980.8102,VBR,211620.4691,IJR,1403944.563,IWN,312793.177,IWV,0,ITOT,0,VDE,162046.9083,PRF,109008.5288,IJS,536833.6887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STOR,Total Shares,1.03E+07,Market Cap,1.53E+08,Percent,6.758157248,Ask,26.65,Cap,4.07E+09,SYM,STOR,VTI,234896.8105,VB,755347.0919,VNQ,6133283.302,VXF,139962.4765,IWD,455684.803,VBR,804427.7674,IWB,111969.9812,IWR,332270.1689,IWS,385365.8537,IWV,22514.07129,ITOT,38574.10882,IYR,688705.4409,VFH,0,DON,155347.0919,IYF,62739.21201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
