S&P 
Days,Positive, , , ,Negative, , , 
5,3,42.857142857142854,4,57.14285714285714,3,25.0,9,75.0
6,2,66.66666666666666,1,33.33333333333333,7,77.77777777777779,2,22.22222222222222
7,1,50.0,1,50.0,1,50.0,1,50.0
8,0,0.0,1,100.0,0,0.0,1,100.0
9,0,0.0,0,0.0,0,0.0,1,100.0
10,0,0.0,0,0.0,1,100.0,0,0.0


AAP
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,96,50.79365079365079,93,49.2063492063492,92,48.67724867724868,97,51.32275132275132
2,39,40.625,57,59.375,50,51.546391752577314,47,48.45360824742268
3,19,48.717948717948715,20,51.28205128205128,20,42.5531914893617,27,57.446808510638306
4,9,47.368421052631575,10,52.63157894736842,16,59.25925925925925,11,40.74074074074074
5,2,22.22222222222222,7,77.77777777777779,6,54.54545454545454,5,45.45454545454545
6,1,50.0,1,50.0,1,20.0,4,80.0
7,0,0.0,1,100.0,2,50.0,2,50.0
8,0,0.0,0,0.0,1,50.0,1,50.0
9,0,0.0,0,0.0,0,0.0,1,100.0
10,0,0.0,0,0.0,1,100.0,0,0.0


AES
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,87,44.16243654822335,110,55.83756345177665,108,54.54545454545454,90,45.45454545454545
2,43,49.42528735632184,44,50.57471264367817,44,48.888888888888886,46,51.11111111111111
3,17,39.53488372093023,26,60.46511627906976,23,50.0,23,50.0
4,10,58.82352941176471,7,41.17647058823529,13,59.09090909090909,9,40.909090909090914
5,6,60.0,4,40.0,5,55.55555555555556,4,44.44444444444444
6,3,50.0,3,50.0,0,0.0,4,100.0
7,1,33.33333333333333,2,66.66666666666666,3,75.0,1,25.0
8,1,100.0,0,0.0,1,100.0,0,0.0
9,0,0.0,1,100.0,0,0.0,0,0.0


AET
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,85,43.14720812182741,112,56.852791878172596,92,46.464646464646464,106,53.535353535353536
2,39,45.88235294117647,46,54.11764705882353,54,50.943396226415096,52,49.056603773584904
3,13,33.33333333333333,26,66.66666666666666,28,53.84615384615385,24,46.15384615384615
4,7,53.84615384615385,6,46.15384615384615,13,54.166666666666664,11,45.83333333333333
5,4,57.14285714285714,3,42.857142857142854,8,72.72727272727273,3,27.27272727272727
6,0,0.0,4,100.0,3,100.0,0,0.0


AMG
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,92,48.421052631578945,98,51.578947368421055,101,52.879581151832454,90,47.12041884816754
2,46,50.0,46,50.0,50,55.55555555555556,40,44.44444444444444
3,24,52.17391304347826,22,47.82608695652174,18,45.0,22,55.00000000000001
4,12,50.0,12,50.0,10,45.45454545454545,12,54.54545454545454
5,6,50.0,6,50.0,7,58.333333333333336,5,41.66666666666667
6,3,50.0,3,50.0,2,40.0,3,60.0
7,2,66.66666666666666,1,33.33333333333333,3,100.0,0,0.0
8,1,50.0,1,50.0,0,0.0,0,0.0
9,0,0.0,1,100.0,0,0.0,0,0.0


AFL
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,85,41.262135922330096,121,58.7378640776699,105,50.970873786407765,101,49.029126213592235
2,32,37.64705882352941,53,62.35294117647059,61,60.396039603960396,40,39.603960396039604
3,18,56.25,14,43.75,19,47.5,21,52.5
4,9,50.0,9,50.0,9,42.857142857142854,12,57.14285714285714
5,4,44.44444444444444,5,55.55555555555556,8,66.66666666666666,4,33.33333333333333
6,1,25.0,3,75.0,4,100.0,0,0.0
7,0,0.0,1,100.0,0,0.0,0,0.0


A
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,93,46.96969696969697,105,53.03030303030303,107,54.04040404040404,91,45.95959595959596
2,43,46.236559139784944,50,53.76344086021505,46,50.54945054945055,45,49.45054945054945
3,18,42.857142857142854,24,57.14285714285714,21,46.666666666666664,24,53.333333333333336
4,7,38.88888888888889,11,61.111111111111114,12,50.0,12,50.0
5,2,28.57142857142857,5,71.42857142857143,8,66.66666666666666,4,33.33333333333333
6,1,50.0,1,50.0,2,50.0,2,50.0
7,1,100.0,0,0.0,1,50.0,1,50.0
8,0,0.0,1,100.0,1,100.0,0,0.0


APD
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,96,51.33689839572193,91,48.663101604278076,97,51.59574468085106,91,48.40425531914894
2,42,43.75,54,56.25,44,48.35164835164835,47,51.64835164835166
3,22,52.38095238095239,20,47.61904761904761,26,55.319148936170215,21,44.680851063829785
4,12,54.54545454545454,10,45.45454545454545,8,38.095238095238095,13,61.904761904761905
5,4,33.33333333333333,8,66.66666666666666,6,46.15384615384615,7,53.84615384615385
6,3,75.0,1,25.0,4,57.14285714285714,3,42.857142857142854
7,2,66.66666666666666,1,33.33333333333333,2,66.66666666666666,1,33.33333333333333
8,0,0.0,2,100.0,1,100.0,0,0.0


AKAM
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,93,47.69230769230769,102,52.307692307692314,98,50.0,98,50.0
2,39,41.935483870967744,54,58.06451612903226,50,51.02040816326531,48,48.97959183673469
3,16,41.02564102564102,23,58.97435897435898,26,54.166666666666664,22,45.83333333333333
4,5,31.25,11,68.75,10,45.45454545454545,12,54.54545454545454
5,3,60.0,2,40.0,6,50.0,6,50.0
6,2,66.66666666666666,1,33.33333333333333,4,66.66666666666666,2,33.33333333333333
7,1,50.0,1,50.0,1,50.0,1,50.0
8,0,0.0,1,100.0,1,100.0,0,0.0


ALK
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,86,43.87755102040816,110,56.12244897959183,105,53.57142857142857,91,46.42857142857143
2,43,50.0,43,50.0,43,47.25274725274725,48,52.74725274725275
3,18,41.86046511627907,25,58.139534883720934,24,50.0,24,50.0
4,5,27.77777777777778,13,72.22222222222221,13,54.166666666666664,11,45.83333333333333
5,3,60.0,2,40.0,6,54.54545454545454,5,45.45454545454545
6,2,66.66666666666666,1,33.33333333333333,2,40.0,3,60.0
7,1,50.0,1,50.0,2,66.66666666666666,1,33.33333333333333
8,1,100.0,0,0.0,0,0.0,1,100.0
9,1,100.0,0,0.0,0,0.0,1,100.0
10,0,0.0,1,100.0,0,0.0,1,100.0
11,0,0.0,0,0.0,0,0.0,1,100.0
12,0,0.0,0,0.0,1,100.0,0,0.0


ALB
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,89,49.44444444444444,91,50.55555555555556,85,46.96132596685083,96,53.03867403314917
2,41,46.06741573033708,48,53.93258426966292,40,41.66666666666667,56,58.333333333333336
3,12,29.268292682926827,29,70.73170731707317,25,44.642857142857146,31,55.35714285714286
4,5,41.66666666666667,7,58.333333333333336,15,48.38709677419355,16,51.61290322580645
5,4,80.0,1,20.0,5,31.25,11,68.75
6,2,50.0,2,50.0,6,54.54545454545454,5,45.45454545454545
7,1,50.0,1,50.0,0,0.0,5,100.0
8,1,100.0,0,0.0,2,40.0,3,60.0
9,0,0.0,1,100.0,3,100.0,0,0.0


AA
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,84,44.680851063829785,104,55.319148936170215,89,47.08994708994709,100,52.910052910052904
2,46,54.761904761904766,38,45.23809523809524,56,56.00000000000001,44,44.0
3,22,47.82608695652174,24,52.17391304347826,24,54.54545454545454,20,45.45454545454545
4,13,59.09090909090909,9,40.909090909090914,11,55.00000000000001,9,45.0
5,9,69.23076923076923,4,30.76923076923077,7,77.77777777777779,2,22.22222222222222
6,5,55.55555555555556,4,44.44444444444444,2,100.0,0,0.0
7,3,60.0,2,40.0,0,0.0,0,0.0
8,3,100.0,0,0.0,0,0.0,0,0.0
9,2,66.66666666666666,1,33.33333333333333,0,0.0,0,0.0
10,0,0.0,2,100.0,0,0.0,0,0.0


ALXN
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,95,48.717948717948715,100,51.28205128205128,109,55.61224489795919,87,44.38775510204081
2,47,49.473684210526315,48,50.526315789473685,38,43.67816091954023,49,56.32183908045977
3,21,44.680851063829785,26,55.319148936170215,29,59.183673469387756,20,40.816326530612244
4,6,28.57142857142857,15,71.42857142857143,12,60.0,8,40.0
5,3,50.0,3,50.0,3,37.5,5,62.5
6,1,33.33333333333333,2,66.66666666666666,2,40.0,3,60.0
7,1,100.0,0,0.0,1,33.33333333333333,2,66.66666666666666
8,0,0.0,1,100.0,2,100.0,0,0.0


ALLE
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,92,49.46236559139785,94,50.53763440860215,94,50.810810810810814,91,49.18918918918919
2,45,48.91304347826087,47,51.08695652173913,45,49.45054945054945,46,50.54945054945055
3,22,50.0,22,50.0,25,54.347826086956516,21,45.65217391304348
4,9,40.909090909090914,13,59.09090909090909,4,19.047619047619047,17,80.95238095238095
5,3,33.33333333333333,6,66.66666666666666,6,35.294117647058826,11,64.70588235294117
6,1,33.33333333333333,2,66.66666666666666,9,81.81818181818183,2,18.181818181818183
7,1,100.0,0,0.0,0,0.0,2,100.0
8,0,0.0,1,100.0,1,50.0,1,50.0
9,0,0.0,0,0.0,1,100.0,0,0.0


AGN
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,90,47.87234042553192,98,52.12765957446809,90,47.61904761904761,99,52.38095238095239
2,47,52.22222222222223,43,47.77777777777778,54,54.54545454545454,45,45.45454545454545
3,31,65.95744680851064,16,34.04255319148936,27,60.0,18,40.0
4,8,25.806451612903224,23,74.19354838709677,10,58.82352941176471,7,41.17647058823529
5,4,50.0,4,50.0,2,28.57142857142857,5,71.42857142857143
6,1,25.0,3,75.0,1,20.0,4,80.0
7,0,0.0,1,100.0,1,25.0,3,75.0
8,0,0.0,0,0.0,2,66.66666666666666,1,33.33333333333333
9,0,0.0,0,0.0,1,100.0,0,0.0


ADS
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,87,43.5,113,56.49999999999999,102,50.74626865671642,99,49.25373134328358
2,38,43.67816091954023,49,56.32183908045977,55,55.55555555555556,44,44.44444444444444
3,17,44.73684210526316,21,55.26315789473685,19,43.18181818181818,25,56.81818181818182
4,8,47.05882352941176,9,52.94117647058824,17,68.0,8,32.0
5,3,37.5,5,62.5,4,50.0,4,50.0
6,1,33.33333333333333,2,66.66666666666666,2,50.0,2,50.0
7,1,100.0,0,0.0,1,50.0,1,50.0
8,0,0.0,1,100.0,1,100.0,0,0.0


LNT
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,78,42.857142857142854,104,57.14285714285714,90,49.18032786885246,93,50.81967213114754
2,39,50.0,39,50.0,35,37.634408602150536,58,62.365591397849464
3,16,41.02564102564102,23,58.97435897435898,29,50.0,29,50.0
4,6,37.5,10,62.5,9,31.03448275862069,20,68.96551724137932
5,2,33.33333333333333,4,66.66666666666666,8,40.0,12,60.0
6,1,50.0,1,50.0,3,25.0,9,75.0
7,1,100.0,0,0.0,3,33.33333333333333,6,66.66666666666666
8,1,100.0,0,0.0,3,50.0,3,50.0
9,0,0.0,1,100.0,3,100.0,0,0.0


ALL
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,92,45.54455445544555,110,54.45544554455446,105,51.98019801980198,97,48.01980198019802
2,39,42.391304347826086,53,57.608695652173914,54,55.670103092783506,43,44.329896907216494
3,22,56.41025641025641,17,43.58974358974359,24,55.81395348837209,19,44.18604651162791
4,8,36.36363636363637,14,63.63636363636363,12,63.1578947368421,7,36.84210526315789
5,5,62.5,3,37.5,7,100.0,0,0.0
6,2,40.0,3,60.0,0,0.0,0,0.0
7,1,50.0,1,50.0,0,0.0,0,0.0
8,0,0.0,1,100.0,0,0.0,0,0.0


GOOGL
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,87,44.84536082474227,107,55.154639175257735,100,51.28205128205128,95,48.717948717948715
2,52,59.77011494252874,35,40.229885057471265,44,46.31578947368421,51,53.68421052631579
3,15,28.846153846153843,37,71.15384615384616,25,50.0,25,50.0
4,4,26.666666666666668,11,73.33333333333333,14,56.00000000000001,11,44.0
5,2,50.0,2,50.0,5,45.45454545454545,6,54.54545454545454
6,1,50.0,1,50.0,5,83.33333333333334,1,16.666666666666664
7,0,0.0,1,100.0,0,0.0,1,100.0
8,0,0.0,0,0.0,1,100.0,0,0.0


GOOG
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,92,48.421052631578945,98,51.578947368421055,97,50.78534031413613,94,49.21465968586388
2,47,51.08695652173913,45,48.91304347826087,41,43.61702127659575,53,56.38297872340425
3,20,42.5531914893617,27,57.446808510638306,27,51.92307692307693,25,48.07692307692308
4,10,50.0,10,50.0,16,64.0,9,36.0
5,3,30.0,7,70.0,5,55.55555555555556,4,44.44444444444444
6,1,33.33333333333333,2,66.66666666666666,3,75.0,1,25.0
7,0,0.0,1,100.0,1,100.0,0,0.0


MO
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,84,45.40540540540541,101,54.59459459459459,79,42.473118279569896,107,57.52688172043011
2,38,45.23809523809524,46,54.761904761904766,54,50.467289719626166,53,49.532710280373834
3,13,34.21052631578947,25,65.78947368421053,24,45.28301886792453,29,54.71698113207547
4,7,53.84615384615385,6,46.15384615384615,14,48.275862068965516,15,51.724137931034484
5,3,42.857142857142854,4,57.14285714285714,7,46.666666666666664,8,53.333333333333336
6,2,66.66666666666666,1,33.33333333333333,3,37.5,5,62.5
7,0,0.0,2,100.0,2,40.0,3,60.0
8,0,0.0,0,0.0,2,66.66666666666666,1,33.33333333333333
9,0,0.0,0,0.0,1,100.0,0,0.0


AMZN
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,91,47.15025906735752,102,52.84974093264248,94,48.45360824742268,100,51.546391752577314
2,36,39.56043956043956,55,60.43956043956044,49,49.0,51,51.0
3,15,41.66666666666667,21,58.333333333333336,25,49.01960784313725,26,50.98039215686274
4,4,26.666666666666668,11,73.33333333333333,12,46.15384615384615,14,53.84615384615385
5,3,75.0,1,25.0,8,57.14285714285714,6,42.857142857142854
6,1,33.33333333333333,2,66.66666666666666,3,50.0,3,50.0
7,0,0.0,1,100.0,2,66.66666666666666,1,33.33333333333333
8,0,0.0,0,0.0,0,0.0,1,100.0
9,0,0.0,0,0.0,1,100.0,0,0.0


AEE
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,83,43.91534391534391,106,56.08465608465608,99,52.10526315789473,91,47.89473684210526
2,39,46.98795180722892,44,53.01204819277109,34,37.362637362637365,57,62.637362637362635
3,19,48.717948717948715,20,51.28205128205128,31,54.385964912280706,26,45.614035087719294
4,8,42.10526315789473,11,57.89473684210527,11,42.30769230769231,15,57.692307692307686
5,3,37.5,5,62.5,8,53.333333333333336,7,46.666666666666664
6,2,66.66666666666666,1,33.33333333333333,2,28.57142857142857,5,71.42857142857143
7,1,50.0,1,50.0,3,60.0,2,40.0
8,1,100.0,0,0.0,1,50.0,1,50.0
9,0,0.0,1,100.0,1,100.0,0,0.0


AAL
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,88,49.43820224719101,90,50.56179775280899,84,47.19101123595505,94,52.80898876404494
2,45,51.13636363636363,43,48.86363636363637,45,47.87234042553192,49,52.12765957446809
3,20,44.44444444444444,25,55.55555555555556,19,38.775510204081634,30,61.224489795918366
4,9,45.0,11,55.00000000000001,14,46.666666666666664,16,53.333333333333336
5,5,55.55555555555556,4,44.44444444444444,7,43.75,9,56.25
6,2,40.0,3,60.0,5,55.55555555555556,4,44.44444444444444
7,2,100.0,0,0.0,0,0.0,4,100.0
8,2,100.0,0,0.0,3,75.0,1,25.0
9,1,50.0,1,50.0,0,0.0,1,100.0
10,1,100.0,0,0.0,1,100.0,0,0.0
11,0,0.0,1,100.0,0,0.0,0,0.0


AEP
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,81,40.298507462686565,120,59.70149253731343,97,48.258706467661696,104,51.741293532338304
2,33,40.74074074074074,48,59.25925925925925,50,48.07692307692308,54,51.92307692307693
3,9,27.27272727272727,24,72.72727272727273,30,55.55555555555556,24,44.44444444444444
4,4,44.44444444444444,5,55.55555555555556,12,50.0,12,50.0
5,1,25.0,3,75.0,7,58.333333333333336,5,41.66666666666667
6,1,100.0,0,0.0,0,0.0,5,100.0
7,1,100.0,0,0.0,3,60.0,2,40.0
8,0,0.0,1,100.0,1,50.0,1,50.0
9,0,0.0,0,0.0,1,100.0,0,0.0


AXP
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,86,46.48648648648649,99,53.51351351351351,95,51.075268817204304,91,48.924731182795696
2,43,50.0,43,50.0,46,50.54945054945055,45,49.45054945054945
3,25,58.139534883720934,18,41.86046511627907,20,44.44444444444444,25,55.55555555555556
4,18,72.0,7,28.000000000000004,15,60.0,10,40.0
5,4,22.22222222222222,14,77.77777777777779,5,50.0,5,50.0
6,2,50.0,2,50.0,1,20.0,4,80.0
7,1,50.0,1,50.0,1,25.0,3,75.0
8,0,0.0,1,100.0,0,0.0,3,100.0
9,0,0.0,0,0.0,1,33.33333333333333,2,66.66666666666666
10,0,0.0,0,0.0,1,50.0,1,50.0
11,0,0.0,0,0.0,1,100.0,0,0.0


AIG
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,86,45.26315789473684,104,54.736842105263165,95,49.73821989528796,96,50.26178010471204
2,39,45.348837209302324,47,54.65116279069767,45,46.875,51,53.125
3,16,41.02564102564102,23,58.97435897435898,24,47.05882352941176,27,52.94117647058824
4,10,62.5,6,37.5,12,44.44444444444444,15,55.55555555555556
5,7,70.0,3,30.0,11,73.33333333333333,4,26.666666666666668
6,3,42.857142857142854,4,57.14285714285714,2,50.0,2,50.0
7,0,0.0,3,100.0,1,50.0,1,50.0
8,0,0.0,0,0.0,0,0.0,1,100.0
9,0,0.0,0,0.0,1,100.0,0,0.0


AMT
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,89,46.1139896373057,104,53.8860103626943,94,48.45360824742268,100,51.546391752577314
2,38,42.69662921348314,51,57.30337078651685,47,47.0,53,53.0
3,19,50.0,19,50.0,25,47.16981132075472,28,52.83018867924528
4,8,42.10526315789473,11,57.89473684210527,18,66.66666666666666,9,33.33333333333333
5,3,37.5,5,62.5,6,66.66666666666666,3,33.33333333333333
6,0,0.0,3,100.0,1,33.33333333333333,2,66.66666666666666
7,0,0.0,0,0.0,1,50.0,1,50.0
8,0,0.0,0,0.0,1,100.0,0,0.0


AWK
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,80,41.45077720207254,113,58.549222797927456,98,50.77720207253886,95,49.22279792746114
2,38,48.10126582278481,41,51.89873417721519,40,42.10526315789473,55,57.89473684210527
3,13,34.21052631578947,25,65.78947368421053,25,45.45454545454545,30,54.54545454545454
4,5,38.46153846153847,8,61.53846153846154,11,36.666666666666664,19,63.33333333333333
5,1,20.0,4,80.0,10,52.63157894736842,9,47.368421052631575
6,1,100.0,0,0.0,3,33.33333333333333,6,66.66666666666666
7,0,0.0,1,100.0,4,66.66666666666666,2,33.33333333333333
8,0,0.0,0,0.0,2,100.0,0,0.0


AMP
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,95,48.46938775510204,101,51.53061224489795,106,53.80710659898477,91,46.192893401015226
2,42,44.21052631578947,53,55.78947368421052,54,59.34065934065934,37,40.65934065934066
3,23,54.761904761904766,19,45.23809523809524,17,45.94594594594595,20,54.054054054054056
4,12,52.17391304347826,11,47.82608695652174,10,50.0,10,50.0
5,4,33.33333333333333,8,66.66666666666666,7,70.0,3,30.0
6,1,25.0,3,75.0,2,66.66666666666666,1,33.33333333333333
7,0,0.0,1,100.0,0,0.0,1,100.0
8,0,0.0,0,0.0,0,0.0,1,100.0
9,0,0.0,0,0.0,0,0.0,1,100.0
10,0,0.0,0,0.0,0,0.0,1,100.0
11,0,0.0,0,0.0,0,0.0,1,100.0
12,0,0.0,0,0.0,0,0.0,1,100.0
13,0,0.0,0,0.0,0,0.0,1,100.0
14,0,0.0,0,0.0,1,100.0,0,0.0


ABC
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,89,49.72067039106145,90,50.27932960893855,98,54.44444444444444,82,45.55555555555556
2,44,49.43820224719101,45,50.56179775280899,42,51.21951219512195,40,48.78048780487805
3,17,38.63636363636363,27,61.36363636363637,8,20.0,32,80.0
4,7,41.17647058823529,10,58.82352941176471,12,38.70967741935484,19,61.29032258064516
5,3,42.857142857142854,4,57.14285714285714,5,26.31578947368421,14,73.68421052631578
6,1,33.33333333333333,2,66.66666666666666,4,28.57142857142857,10,71.42857142857143
7,1,100.0,0,0.0,4,40.0,6,60.0
8,1,100.0,0,0.0,2,33.33333333333333,4,66.66666666666666
9,1,100.0,0,0.0,0,0.0,4,100.0
10,0,0.0,1,100.0,1,25.0,3,75.0
11,0,0.0,0,0.0,2,66.66666666666666,1,33.33333333333333
12,0,0.0,0,0.0,0,0.0,1,100.0
13,0,0.0,0,0.0,0,0.0,1,100.0
14,0,0.0,0,0.0,1,100.0,0,0.0


AME
Days,Positive, , , ,Negative, , , 
0,Up,Up%,Down,Down%,Up,Up%,Down,Down
1,87,44.61538461538462,108,55.38461538461539,103,52.55102040816326,93,47.44897959183674
